196	-2,3076923
196	-2,3076923
196	-2,3076923
197	-5,3076923
197	-2,3076923
197	2,6923077
197	15,6923077
198	5,6923077
198	0,6923077
198	20,6923077
199	13,6923077
199	-25,3076923
199	-19,3076923
199	-10,3076923
200	-12,3076923
200	-12,3076923
200	-22,3076923
200	-11,3076923
201	-6,3076923
201	-4,3076923
201	-32,3076923
201	-23,3076923
202	-8,3076923
202	16,6923077
202	5,6923077
203	-10,3076923
203	0,6923077
203	-2,3076923
203	-6,3076923
204	10,6923077
204	-17,3076923
204	-3,3076923
204	-1,3076923
205	-17,3076923
205	2,6923077
205	-4,3076923
205	-0,3076923
206	-21,3076923
206	-2,3076923
206	0,6923077
207	0,6923077
207	17,6923077
207	-6,3076923
207	9,6923077
208	-1,3076923
208	-12,3076923
208	-0,3076923
208	16,6923077
209	-14,3076923
209	-46,3076923
209	-16,3076923
209	10,6923077
210	-1,3076923
210	-7,3076923
210	-7,3076923
211	-26,3076923
211	-5,3076923
211	-0,3076923
211	10,6923077
212	15,6923077
212	-30,3076923
212	-1,3076923
212	-9,3076923
213	-6,3076923
213	-17,3076923
213	-5,3076923
213	-1,3076923
214	-16,3076923
214	-5,3076923
214	6,6923077
215	14,6923077
215	10,6923077
215	11,6923077
215	5,6923077
216	5,6923077
216	-14,3076923
216	-20,3076923
216	0,6923077
217	25,6923077
217	17,6923077
217	7,6923077
217	0,6923077
218	4,6923077
218	-2,3076923
218	7,6923077
219	-4,3076923
219	-7,3076923
219	-6,3076923
219	-5,3076923
220	-9,3076923
220	22,6923077
220	-11,3076923
220	-8,3076923
221	24,6923077
221	-4,3076923
221	14,6923077
221	-8,3076923
222	-31,3076923
222	26,6923077
222	-0,3076923
223	-19,3076923
223	-21,3076923
223	-8,3076923
223	3,6923077
224	1,6923077
224	30,6923077
224	4,6923077
224	-30,3076923
225	-2,3076923
225	-3,3076923
225	-2,3076923
225	-1,3076923
226	-1,3076923
226	-13,3076923
226	-14,3076923
227	11,6923077
227	-19,3076923
227	-15,3076923
227	5,6923077
228	-2,3076923
228	12,6923077
228	-12,3076923
228	3,6923077
229	5,6923077
229	1,6923077
229	20,6923077
229	9,6923077
230	3,6923077
230	-25,3076923
230	-24,3076923
231	3,6923077
231	11,6923077
231	-1,3076923
231	1,6923077
232	-9,3076923
232	-27,3076923
232	-17,3076923
232	-10,3076923
233	-8,3076923
233	12,6923077
233	-1,3076923
233	-10,3076923
234	-2,3076923
234	28,6923077
234	4,6923077
235	17,6923077
235	22,6923077
235	14,6923077
235	11,6923077
236	-3,3076923
236	-14,3076923
236	-13,3076923
236	-7,3076923
237	-15,3076923
237	-10,3076923
237	21,6923077
237	24,6923077
238	-6,3076923
238	-0,3076923
238	15,6923077
239	-32,3076923
239	-4,3076923
